100.901	366.839
104.069	320.285
107.237	232.392
110.403	225.436
113.568	330.227
116.732	492.615
119.895	676.427
123.056	889.062
126.217	1102.64
129.377	1216.88
132.533	1147.2
135.691	929.723
138.847	698.417
142	553.862
145.155	479.554
148.306	397.793
151.458	285.427
154.609	204.188
157.757	214.119
160.904	287.702
164.052	339.939
167.197	334.638
170.342	320.908
173.485	347.456
176.627	376.562
179.767	326.744
182.909	190.944
186.047	63.0063
189.184	29.7663
192.321	73.2098
195.456	108.644
198.59	95.4804
201.723	72.2358
204.855	89.0441
207.986	143.394
211.116	192.915
214.245	206.83
217.373	190.423
220.497	172.612
223.623	179.557
226.748	209.706
229.869	229.001
232.992	204.959
236.114	153.074
239.232	132.339
242.351	180.496
245.468	268.077
248.585	335.092
251.699	362.199
254.814	382.292
257.926	427.43
261.038	493.892
264.15	568.019
267.259	660.62
270.366	791.789
273.473	946.143
276.579	1059.9
279.686	1060.62
282.79	924.806
285.893	704.527
288.994	496.542
292.095	370.832
295.194	319.539
298.291	280.92
301.388	214.732
304.485	141.029
307.58	100.358
310.675	97.1705
313.766	102.836
316.858	101.807
319.95	108.028
323.038	136.215
326.127	179.662
329.213	220.175
332.3	240.97
335.384	227.959
338.47	182.808
341.552	142.376
344.633	156.457
347.712	225.878
350.793	286.124
353.871	281.009
356.948	235.598
360.024	219.34
363.099	244.349
366.173	246.32
369.245	180.261
372.317	94.4264
375.388	76.0662
378.458	145.153
381.526	237.778
384.594	287.944
387.66	292.208
390.724	289.94
393.789	310.541
396.852	356.056
399.913	415.781
402.974	476.454
406.033	524.414
409.092	555.005
412.148	581.27
415.206	623.432
418.26	687.339
421.316	758.623
424.368	819.654
427.419	869.513
430.47	926.433
433.521	1009.86
436.569	1116.09
439.617	1210.45
442.663	1250.68
445.708	1224.96
448.752	1164.09
451.796	1108.86
454.838	1066.5
457.877	1006.43
460.917	900.833
463.956	762.89
466.995	639.499
470.03	566.769
473.066	537.181
476.101	514.177
479.133	477.148
482.166	442.324
485.197	431.645
488.228	431.256
491.256	403.595
494.283	344.864
497.311	303.51
500.336	318.917
503.36	359.925
506.383	358.992
509.408	303.409
512.429	253.025
515.449	255.983
518.468	286.069
521.486	291.581
524.503	274.277
527.517	276.596
530.532	307.555
533.546	332.967
536.56	340.529
539.572	361.914
542.581	411.341
545.591	451.252
548.598	455.476
551.606	466.296
554.612	534.863
557.618	628.24
560.621	662.93
563.625	632.604
566.626	631.292
569.627	717.873
572.626	819.577
575.626	830.76
578.623	769.158
581.62	753.353
584.615	828.798
587.609	902.893
590.602	889.942
593.595	847.525
596.586	894.612
599.574	1034.15
602.564	1151.94
605.552	1190.51
608.54	1217.68
611.524	1277.5
614.509	1287.91
617.492	1220.33
620.475	1325.08
623.456	1962.05
626.437	3089.51
629.416	4051.68
632.394	4086.61
635.372	3087.21
638.348	1738.26
641.322	843.885
644.296	615.891
647.269	685.185
650.24	674.802
653.211	567.936
656.181	528.803
659.15	580.444
662.118	598.566
665.085	527.9
668.05	448.902
671.013	435.027
673.977	459.751
676.94	471.725
679.9	472.174
682.861	472.738
685.819	449.253
688.779	404.692
691.735	432.465
694.69	632.355
697.646	960.843
700.599	1226.69
703.552	1259.41
706.503	1055.34
709.453	753.673
712.403	507.837
715.351	395.087
718.299	407.19
721.245	480.263
724.191	537.202
727.135	536.045
730.079	493.358
733.02	454.922
735.961	443.221
738.902	440.366
741.84	418.814
744.779	376.723
747.715	339.33
750.652	330.761
753.586	347.211
756.519	357.632
759.453	333.93
762.384	282.772
765.314	243.459
768.243	250.438
771.172	300.442
774.099	358.728
777.025	395.532
779.951	418.897
782.875	477.796
785.799	623.71
788.721	845.639
791.641	1041.42
794.562	1088.08
797.481	966.762
800.398	797.264
803.316	719.071
806.231	754.625
809.145	823.631
812.06	870.353
814.972	915.989
817.883	982.016
820.795	1031.86
823.704	1028.06
826.613	999.513
829.52	1003.02
832.427	1048.19
835.332	1107.88
838.237	1181.18
841.14	1309.16
844.041	1567.82
846.943	2093.1
849.844	3029.15
852.743	4295.01
855.64	5397.9
858.538	5671.84
861.434	4859
864.33	3407.13
867.223	2084.16
870.115	1326.08
873.008	1036.2
875.899	929.381
878.788	871.465
881.677	855.029
884.565	843.044
887.451	785.672
890.337	711.389
893.222	675.311
896.106	655.995
898.989	604.647
901.869	557.002
904.75	580.408
907.63	629.5
910.508	584.487
913.386	447.156
916.261	367.433
919.138	423.523
922.012	495.602
924.884	445.04
927.758	322.88
930.629	283.303
933.499	348.987
936.368	393.406
939.236	338.22
942.103	240.451
944.969	168.298
947.835	107.847
950.699	37.9421
953.562	0
956.423	28.961
959.285	86.7242
962.145	129.666
965.003	180.491
967.862	262.995
970.718	325.483
973.575	318.892
976.43	306.493
979.283	388.32
982.135	537.022
984.987	629.534
987.839	652.733
990.689	747.568
993.538	988.437
996.385	1227.67
999.23	1259.89
1002.08	1078.37
1004.92	863.154
1007.77	747.55
1010.61	704.012
1013.45	657.202
1016.29	600.536
1019.13	562.969
1021.97	540.801
1024.81	518.187
1027.64	508.436
1030.48	525.98
1033.31	548.729
1036.15	548.964
1038.98	535.155
1041.81	526.129
1044.64	510.908
1047.47	477.016
1050.3	457.275
1053.12	498.964
1055.95	592.885
1058.78	676.591
1061.6	708.679
1064.42	704.664
1067.25	701.293
1070.07	721.636
1072.89	775.486
1075.71	860.441
1078.53	969.241
1081.34	1138.59
1084.16	1474.96
1086.97	2048.1
1089.79	2726.58
1092.6	3195.6
1095.41	3215.56
1098.23	2845.78
1101.04	2370.46
1103.85	2038.32
1106.65	1924.34
1109.46	1989.41
1112.27	2155.9
1115.07	2306.4
1117.88	2313.56
1120.68	2143.8
1123.48	1890.97
1126.28	1660.92
1129.08	1460.62
1131.88	1244.48
1134.68	1023.69
1137.48	859.466
1140.27	766.969
1143.07	697.045
1145.86	616.098
1148.66	543.137
1151.45	495.122
1154.24	452.618
1157.03	405.909
1159.82	390.131
1162.61	441.845
1165.39	552.255
1168.18	692.358
1170.97	855.035
