102.528	26.2051
105.558	75.2021
108.585	87.71
111.611	102.87
114.636	143.629
117.66	39.1272
120.681	40.7943
123.702	-12.7422
126.721	60.6466
129.737	167.35
132.753	485.979
135.768	1125.65
138.781	2018.43
141.792	2649.99
144.802	2767.21
147.811	2251.61
150.818	1361.44
153.824	657.105
156.828	279.106
159.831	153.582
162.832	61.3223
165.832	8.07996
168.83	20.3306
171.827	8.87439
174.822	39.489
177.816	54.5323
180.809	45.196
183.8	28.6179
186.79	7.95081
189.778	22.017
192.764	34.4296
195.75	19.4377
198.734	29.8622
201.716	19.787
204.697	12.5103
207.676	-1.17096
210.654	2.10754
213.631	-13.4976
216.606	-12.9376
219.579	10.7599
222.552	-6.09692
225.523	1.117
228.492	-0.0205078
231.46	8.82233
234.427	9.75049
237.391	13.8444
240.355	21.1393
243.317	14.0177
246.278	5.12872
249.237	-0.603729
252.195	13.6623
255.151	18.0656
258.107	22.0411
261.06	12.8028
264.012	4.03738
266.963	15.4899
269.913	20.334
272.86	7.89798
275.806	13.8851
278.752	21.3896
281.695	15.2957
284.637	19.567
287.579	30.7313
290.518	37.8752
293.456	31.7003
296.392	26.0453
299.327	35.9187
302.261	26.3595
305.193	29.6627
308.124	34.8097
311.053	26.3671
313.981	18.0604
316.908	30.3555
319.833	16.798
322.756	19.7639
325.679	18.0775
328.6	12.5227
331.52	21.6159
334.438	12.2874
337.355	15.4783
340.269	11.2473
343.184	21.1224
346.096	17.8067
349.007	15.5435
351.917	12.2102
354.826	9.59845
357.732	19.4661
360.637	8.79242
363.541	13.4709
366.445	20.4316
369.346	15.8039
372.245	26.9603
375.144	31.3685
378.041	39.5692
380.937	54.47
383.831	62.8763
386.724	90.8757
389.615	113.63
392.506	122.593
395.395	106.283
398.281	109.749
401.167	108.888
404.052	68.3936
406.936	48.0846
409.817	30.7617
412.698	7.67886
415.576	3.08972
418.455	5.56335
421.33	8.11578
424.206	12.5503
427.079	10.9851
429.951	10.0694
432.822	-3.17819
435.691	9.06757
438.559	-12.0335
441.426	-5.61166
444.291	-8.09451
447.155	-7.25677
450.017	3.95407
452.878	4.11972
455.738	3.49069
458.597	-1.7449
461.454	4.7034
464.31	6.04953
467.163	-0.41272
470.016	-7.62021
472.868	-7.65558
475.718	-4.63708
478.567	-1.88858
481.415	8.25708
484.26	-0.867004
487.105	6.7811
489.949	19.4276
492.79	22.9853
495.631	22.9308
498.471	24.772
501.308	37.6725
504.145	60.5573
506.98	65.8807
509.813	91.8532
512.646	111.481
515.477	114.693
518.307	106.731
521.135	102.094
523.963	75.8012
526.789	65.1657
529.612	57.0609
532.435	44.778
535.258	41.2951
538.077	36.1875
540.897	28.2719
543.714	8.10324
546.531	9.12469
549.345	-0.480713
552.158	-3.92313
554.971	-0.00628662
557.782	-4.6756
560.591	-10.7736
563.399	-11.1323
566.206	-2.0098
569.012	-9.2326
571.816	1.90341
574.619	12.4517
577.42	20.3918
580.221	11.3173
583.02	20.1187
585.817	9.03003
588.613	12.3976
591.408	14.0463
594.201	24.0896
596.994	21.368
599.784	21.2289
602.574	28.6397
605.362	19.2269
608.149	37.5103
610.935	39.8869
613.719	49.3677
616.502	68.9194
619.283	77.7758
622.063	106.443
624.842	149.749
627.62	190.333
630.396	232.861
633.171	276.68
635.944	303.563
638.717	302.933
641.488	284.523
644.257	238.113
647.026	198.982
649.792	159.973
652.559	129.202
655.323	98.9026
658.086	83.5237
660.848	65.7081
663.608	40.4
666.367	40.369
